,Student ID,student_name_x,gender_x,grade_x,school_name_x,reading_score_x,math_score_x,student_name_y,gender_y,grade_y,school_name_y,reading_score_y,math_score_y
24044,37539,Noah Erickson,M,9th,Thomas High School,86,76,Noah Erickson,M,9th,Thomas High School,86,76
24045,37540,Austin Meyer,M,9th,Thomas High School,73,96,Austin Meyer,M,9th,Thomas High School,73,96
24046,37541,Eric Stevens,M,10th,Thomas High School,80,76,Eric Stevens,M,10th,Thomas High School,80,76
24047,37542,Elizabeth Bennett,F,11th,Thomas High School,91,94,Elizabeth Bennett,F,11th,Thomas High School,91,94
24048,37543,Madison Hampton,F,9th,Thomas High School,82,73,Madison Hampton,F,9th,Thomas High School,82,73
24049,37544,Jacqueline Harris,F,10th,Thomas High School,71,92,Jacqueline Harris,F,10th,Thomas High School,71,92
24050,37546,Steven Hoover MD,M,12th,Thomas High School,90,81,Steven Hoover MD,M,12th,Thomas High School,90,81
24051,37547,Amanda Hicks,F,12th,Thomas High School,77,74,Amanda Hicks,F,12th,Thomas High School,77,74
24052,37548,Brian Moss,M,10th,Thomas High School,70,97,Brian Moss,M,10th,Thomas High School,70,97
24053,37550,Patricia Diaz,F,9th,Thomas High School,76,99,Patricia Diaz,F,9th,Thomas High School,76,99
24054,37551,Nancy Mason,F,12th,Thomas High School,91,86,Nancy Mason,F,12th,Thomas High School,91,86
24055,37552,Matthew Marquez,M,10th,Thomas High School,88,79,Matthew Marquez,M,10th,Thomas High School,88,79
24056,37553,Curtis Gibson,M,10th,Thomas High School,97,70,Curtis Gibson,M,10th,Thomas High School,97,70
24057,37554,Rebecca Brown,F,11th,Thomas High School,76,77,Rebecca Brown,F,11th,Thomas High School,76,77
24058,37555,Chad Martin,M,11th,Thomas High School,72,82,Chad Martin,M,11th,Thomas High School,72,82
24059,37556,Sarah Park,F,11th,Thomas High School,95,74,Sarah Park,F,11th,Thomas High School,95,74
24060,37557,Shannon Sanchez,F,11th,Thomas High School,93,84,Shannon Sanchez,F,11th,Thomas High School,93,84
24061,37558,Kelly Henderson,M,9th,Thomas High School,81,90,Kelly Henderson,M,9th,Thomas High School,81,90
24062,37559,Kiara Bates,F,9th,Thomas High School,72,98,Kiara Bates,F,9th,Thomas High School,72,98
24063,37560,Kim Hall,F,11th,Thomas High School,70,83,Kim Hall,F,11th,Thomas High School,70,83
24064,37563,Amy Richard,F,10th,Thomas High School,80,97,Amy Richard,F,10th,Thomas High School,80,97
24065,37564,Stephen Patrick,M,9th,Thomas High School,93,97,Stephen Patrick,M,9th,Thomas High School,93,97
24066,37565,Teresa Poole,F,10th,Thomas High School,93,94,Teresa Poole,F,10th,Thomas High School,93,94
24067,37566,Jonathon Roberts,M,10th,Thomas High School,84,77,Jonathon Roberts,M,10th,Thomas High School,84,77
24068,37567,Jeffery Haynes,M,9th,Thomas High School,81,81,Jeffery Haynes,M,9th,Thomas High School,81,81
24069,37568,Jacob Mccullough,M,11th,Thomas High School,77,98,Jacob Mccullough,M,11th,Thomas High School,77,98
24070,37569,Heather Bailey,F,9th,Thomas High School,98,90,Heather Bailey,F,9th,Thomas High School,98,90
24071,37570,Victoria Brown,F,12th,Thomas High School,87,95,Victoria Brown,F,12th,Thomas High School,87,95
24072,37571,Michael Murphy,M,12th,Thomas High School,74,86,Michael Murphy,M,12th,Thomas High School,74,86
24073,37572,Jason Hogan,M,9th,Thomas High School,87,75,Jason Hogan,M,9th,Thomas High School,87,75
24074,37573,Justin Brown,M,9th,Thomas High School,82,98,Justin Brown,M,9th,Thomas High School,82,98
24075,37574,Mark Weeks,M,10th,Thomas High School,74,95,Mark Weeks,M,10th,Thomas High School,74,95
24076,37575,Monique Shepherd,F,10th,Thomas High School,77,85,Monique Shepherd,F,10th,Thomas High School,77,85
24077,37576,Stephanie Arroyo,F,11th,Thomas High School,86,79,Stephanie Arroyo,F,11th,Thomas High School,86,79
24078,37577,Tiffany Graham,F,10th,Thomas High School,99,99,Tiffany Graham,F,10th,Thomas High School,99,99
24079,37578,Donna Hall,F,9th,Thomas High School,76,75,Donna Hall,F,9th,Thomas High School,76,75
24080,37579,Stephen Walker,M,11th,Thomas High School,76,84,Stephen Walker,M,11th,Thomas High School,76,84
24081,37580,Oscar Hill,M,10th,Thomas High School,81,79,Oscar Hill,M,10th,Thomas High School,81,79
24082,37581,Douglas Smith,M,9th,Thomas High School,97,75,Douglas Smith,M,9th,Thomas High School,97,75
24083,37582,Adam Gibbs,M,12th,Thomas High School,88,81,Adam Gibbs,M,12th,Thomas High School,88,81
24084,37583,Stephanie Hayden,F,12th,Thomas High School,83,81,Stephanie Hayden,F,12th,Thomas High School,83,81
24085,37584,Alejandro Wheeler,M,10th,Thomas High School,98,87,Alejandro Wheeler,M,10th,Thomas High School,98,87
24086,37585,Angela Edwards,F,12th,Thomas High School,84,95,Angela Edwards,F,12th,Thomas High School,84,95
24087,37586,Alexander Watts,M,10th,Thomas High School,93,97,Alexander Watts,M,10th,Thomas High School,93,97
24088,37587,Zachary Christian,M,9th,Thomas High School,94,74,Zachary Christian,M,9th,Thomas High School,94,74
24089,37588,Christopher Riley,M,12th,Thomas High School,73,83,Christopher Riley,M,12th,Thomas High School,73,83
24090,37589,Keith Scott,M,11th,Thomas High School,93,92,Keith Scott,M,11th,Thomas High School,93,92
24091,37590,Anthony Valdez,M,11th,Thomas High School,73,86,Anthony Valdez,M,11th,Thomas High School,73,86
24092,37591,Matthew Carroll,M,12th,Thomas High School,86,88,Matthew Carroll,M,12th,Thomas High School,86,88
24093,37592,Kimberly Wong,F,10th,Thomas High School,80,74,Kimberly Wong,F,10th,Thomas High School,80,74
24094,37593,James Riley,M,12th,Thomas High School,85,93,James Riley,M,12th,Thomas High School,85,93
24095,37594,Brenda Bruce,F,10th,Thomas High School,71,78,Brenda Bruce,F,10th,Thomas High School,71,78
24096,37595,Mary Smith MD,F,11th,Thomas High School,75,73,Mary Smith MD,F,11th,Thomas High School,75,73
24097,37596,Brian Robinson,M,12th,Thomas High School,90,73,Brian Robinson,M,12th,Thomas High School,90,73
24098,37597,Jessica Morales,F,10th,Thomas High School,72,81,Jessica Morales,F,10th,Thomas High School,72,81
24099,37598,Jeffery Calderon,M,10th,Thomas High School,99,99,Jeffery Calderon,M,10th,Thomas High School,99,99
24100,37600,Jasmine Jones,F,10th,Thomas High School,86,87,Jasmine Jones,F,10th,Thomas High School,86,87
24101,37601,Keith Maldonado,M,11th,Thomas High School,77,79,Keith Maldonado,M,11th,Thomas High School,77,79
24102,37602,Mark Anderson,M,10th,Thomas High School,79,73,Mark Anderson,M,10th,Thomas High School,79,73
24103,37604,Phillip Meyer,M,11th,Thomas High School,81,78,Phillip Meyer,M,11th,Thomas High School,81,78
24104,37606,David Aguilar,M,12th,Thomas High School,81,98,David Aguilar,M,12th,Thomas High School,81,98
24105,37607,Andrew Jefferson,M,10th,Thomas High School,94,70,Andrew Jefferson,M,10th,Thomas High School,94,70
24106,37608,Dennis Perez,M,11th,Thomas High School,82,90,Dennis Perez,M,11th,Thomas High School,82,90
24107,37609,Daniel Patterson,M,9th,Thomas High School,86,87,Daniel Patterson,M,9th,Thomas High School,86,87
24108,37610,Patrick Stanley,M,9th,Thomas High School,94,94,Patrick Stanley,M,9th,Thomas High School,94,94
24109,37611,Adrian Martinez,M,10th,Thomas High School,89,87,Adrian Martinez,M,10th,Thomas High School,89,87
24110,37612,Brian Kirby,M,11th,Thomas High School,97,82,Brian Kirby,M,11th,Thomas High School,97,82
24111,37613,Julia Bruce,F,9th,Thomas High School,86,95,Julia Bruce,F,9th,Thomas High School,86,95
24112,37615,Denise Estrada,F,10th,Thomas High School,71,95,Denise Estrada,F,10th,Thomas High School,71,95
24113,37616,William Herrera,M,9th,Thomas High School,86,95,William Herrera,M,9th,Thomas High School,86,95
24114,37619,Laura Nelson,F,10th,Thomas High School,92,90,Laura Nelson,F,10th,Thomas High School,92,90
24115,37620,Andrew Raymond,M,10th,Thomas High School,78,94,Andrew Raymond,M,10th,Thomas High School,78,94
24116,37621,Christopher Grant,M,10th,Thomas High School,94,84,Christopher Grant,M,10th,Thomas High School,94,84
24117,37622,Samantha Medina,F,11th,Thomas High School,89,89,Samantha Medina,F,11th,Thomas High School,89,89
24118,37623,Cheryl Lopez,F,10th,Thomas High School,77,95,Cheryl Lopez,F,10th,Thomas High School,77,95
24119,37624,Thomas Little,M,12th,Thomas High School,74,91,Thomas Little,M,12th,Thomas High School,74,91
24120,37625,Alyssa Hill,F,11th,Thomas High School,86,98,Alyssa Hill,F,11th,Thomas High School,86,98
24121,37626,Sarah Moore,F,11th,Thomas High School,74,77,Sarah Moore,F,11th,Thomas High School,74,77
24122,37628,Travis Cole,M,12th,Thomas High School,81,79,Travis Cole,M,12th,Thomas High School,81,79
24123,37629,Bobby Fisher,M,12th,Thomas High School,75,84,Bobby Fisher,M,12th,Thomas High School,75,84
24124,37630,Morgan Collins,F,12th,Thomas High School,79,76,Morgan Collins,F,12th,Thomas High School,79,76
24125,37631,Robert Reyes,M,10th,Thomas High School,72,80,Robert Reyes,M,10th,Thomas High School,72,80
24126,37632,Dennis Underwood,M,9th,Thomas High School,74,88,Dennis Underwood,M,9th,Thomas High School,74,88
24127,37633,Benjamin King,M,10th,Thomas High School,85,99,Benjamin King,M,10th,Thomas High School,85,99
24128,37634,Nathaniel Bates,M,11th,Thomas High School,76,94,Nathaniel Bates,M,11th,Thomas High School,76,94
24129,37635,George Morgan,M,9th,Thomas High School,99,99,George Morgan,M,9th,Thomas High School,99,99
24130,37636,Christian Warren,M,12th,Thomas High School,85,73,Christian Warren,M,12th,Thomas High School,85,73
24131,37637,Ellen Paul,F,11th,Thomas High School,71,74,Ellen Paul,F,11th,Thomas High School,71,74
24132,37638,Mario Smith,M,11th,Thomas High School,99,83,Mario Smith,M,11th,Thomas High School,99,83
24133,37639,Susan Levy,F,12th,Thomas High School,70,86,Susan Levy,F,12th,Thomas High School,70,86
24134,37640,Tiffany Young DDS,F,11th,Thomas High School,86,97,Tiffany Young DDS,F,11th,Thomas High School,86,97
24135,37641,Darryl Klein,M,9th,Thomas High School,93,87,Darryl Klein,M,9th,Thomas High School,93,87
24136,37642,Kenneth Williams,M,11th,Thomas High School,98,89,Kenneth Williams,M,11th,Thomas High School,98,89
24137,37643,Mark Lucas IV,M,12th,Thomas High School,85,72,Mark Lucas IV,M,12th,Thomas High School,85,72
24138,37644,Connie Thompson,F,9th,Thomas High School,98,75,Connie Thompson,F,9th,Thomas High School,98,75
24139,37645,John Wolfe,M,10th,Thomas High School,81,89,John Wolfe,M,10th,Thomas High School,81,89
24140,37646,Melissa Harper,F,9th,Thomas High School,77,74,Melissa Harper,F,9th,Thomas High School,77,74
24141,37647,Valerie Day,F,9th,Thomas High School,92,70,Valerie Day,F,9th,Thomas High School,92,70
24142,37648,Kenneth Marquez MD,M,10th,Thomas High School,96,82,Kenneth Marquez MD,M,10th,Thomas High School,96,82
24143,37649,Rebecca Morris,F,9th,Thomas High School,90,96,Rebecca Morris,F,9th,Thomas High School,90,96
24144,37650,Timothy Wright,M,9th,Thomas High School,96,84,Timothy Wright,M,9th,Thomas High School,96,84
24145,37651,Deborah Reilly,F,11th,Thomas High School,78,92,Deborah Reilly,F,11th,Thomas High School,78,92
24146,37652,Mike Santos,M,12th,Thomas High School,96,93,Mike Santos,M,12th,Thomas High School,96,93
24147,37653,Nicole Jones,F,9th,Thomas High School,75,95,Nicole Jones,F,9th,Thomas High School,75,95
24148,37654,Morgan Alexander,F,10th,Thomas High School,98,74,Morgan Alexander,F,10th,Thomas High School,98,74
24149,37655,Cristian Aguilar,M,10th,Thomas High School,73,80,Cristian Aguilar,M,10th,Thomas High School,73,80
24150,37656,Danielle Prince,F,10th,Thomas High School,88,81,Danielle Prince,F,10th,Thomas High School,88,81
24151,37658,Joseph Jarvis,M,9th,Thomas High School,72,90,Joseph Jarvis,M,9th,Thomas High School,72,90
24152,37659,Joshua Moon,M,11th,Thomas High School,78,90,Joshua Moon,M,11th,Thomas High School,78,90
24153,37660,Kyle Townsend,M,11th,Thomas High School,78,83,Kyle Townsend,M,11th,Thomas High School,78,83
24154,37662,Rhonda Rodriguez,F,11th,Thomas High School,83,88,Rhonda Rodriguez,F,11th,Thomas High School,83,88
24155,37663,Rebecca Hall,F,9th,Thomas High School,72,73,Rebecca Hall,F,9th,Thomas High School,72,73
24156,37664,Brittany Valencia,F,11th,Thomas High School,78,91,Brittany Valencia,F,11th,Thomas High School,78,91
24157,37665,Emily Fleming,F,9th,Thomas High School,90,77,Emily Fleming,F,9th,Thomas High School,90,77
24158,37666,Diane Richardson,F,9th,Thomas High School,74,73,Diane Richardson,F,9th,Thomas High School,74,73
24159,37667,Mark Thomas,M,9th,Thomas High School,77,79,Mark Thomas,M,9th,Thomas High School,77,79
24160,37668,Kimberly Morris,F,10th,Thomas High School,87,93,Kimberly Morris,F,10th,Thomas High School,87,93
24161,37669,Kirk Reilly,M,11th,Thomas High School,94,71,Kirk Reilly,M,11th,Thomas High School,94,71
24162,37671,Albert Vaughan,M,11th,Thomas High School,88,77,Albert Vaughan,M,11th,Thomas High School,88,77
24163,37672,Douglas Fitzgerald,M,12th,Thomas High School,71,86,Douglas Fitzgerald,M,12th,Thomas High School,71,86
24164,37673,Justin Smith,M,10th,Thomas High School,86,84,Justin Smith,M,10th,Thomas High School,86,84
24165,37674,Mathew Carter,M,9th,Thomas High School,79,85,Mathew Carter,M,9th,Thomas High School,79,85
24166,37675,Philip Miller,M,12th,Thomas High School,90,89,Philip Miller,M,12th,Thomas High School,90,89
24167,37676,Ronald Hartman,M,12th,Thomas High School,96,92,Ronald Hartman,M,12th,Thomas High School,96,92
24168,37677,Angelica Sanders,F,10th,Thomas High School,91,71,Angelica Sanders,F,10th,Thomas High School,91,71
24169,37678,Marc Moore,M,10th,Thomas High School,88,93,Marc Moore,M,10th,Thomas High School,88,93
24170,37680,Janet Taylor,F,10th,Thomas High School,75,78,Janet Taylor,F,10th,Thomas High School,75,78
24171,37681,Charles Estrada,M,11th,Thomas High School,99,72,Charles Estrada,M,11th,Thomas High School,99,72
24172,37682,Ann Chen,F,9th,Thomas High School,87,94,Ann Chen,F,9th,Thomas High School,87,94
24173,37685,Alan Leach,M,12th,Thomas High School,97,98,Alan Leach,M,12th,Thomas High School,97,98
24174,37686,Timothy Miller,M,11th,Thomas High School,96,85,Timothy Miller,M,11th,Thomas High School,96,85
24175,37687,Christopher Villa,M,12th,Thomas High School,92,78,Christopher Villa,M,12th,Thomas High School,92,78
24176,37688,Stephanie Davis,F,11th,Thomas High School,87,80,Stephanie Davis,F,11th,Thomas High School,87,80
24177,37689,Shelby Brown,F,11th,Thomas High School,96,73,Shelby Brown,F,11th,Thomas High School,96,73
24178,37690,Katherine Jordan,F,9th,Thomas High School,78,95,Katherine Jordan,F,9th,Thomas High School,78,95
24179,37691,Sean Kirby,M,10th,Thomas High School,79,93,Sean Kirby,M,10th,Thomas High School,79,93
24180,37692,Stephen Lowe,M,9th,Thomas High School,77,76,Stephen Lowe,M,9th,Thomas High School,77,76
24181,37693,Maria Turner,F,11th,Thomas High School,88,90,Maria Turner,F,11th,Thomas High School,88,90
24182,37694,Cheryl Frost,F,9th,Thomas High School,78,79,Cheryl Frost,F,9th,Thomas High School,78,79
24183,37695,Keith Newman Jr.,M,12th,Thomas High School,94,83,Keith Newman Jr.,M,12th,Thomas High School,94,83
24184,37696,Thomas Brown,M,10th,Thomas High School,89,80,Thomas Brown,M,10th,Thomas High School,89,80
24185,37697,Marcus Fernandez,M,10th,Thomas High School,98,84,Marcus Fernandez,M,10th,Thomas High School,98,84
24186,37698,Richard Moreno,M,9th,Thomas High School,74,77,Richard Moreno,M,9th,Thomas High School,74,77
24187,37699,Rodney Johnson,M,12th,Thomas High School,96,97,Rodney Johnson,M,12th,Thomas High School,96,97
24188,37700,Timothy Martinez,M,11th,Thomas High School,96,74,Timothy Martinez,M,11th,Thomas High School,96,74
24189,37702,Michael Jennings,M,12th,Thomas High School,75,98,Michael Jennings,M,12th,Thomas High School,75,98
24190,37703,Amanda Lopez,F,9th,Thomas High School,84,95,Amanda Lopez,F,9th,Thomas High School,84,95
24191,37704,Matthew Mitchell III,M,9th,Thomas High School,95,99,Matthew Mitchell III,M,9th,Thomas High School,95,99
24192,37705,Gabrielle Huff,F,11th,Thomas High School,99,78,Gabrielle Huff,F,11th,Thomas High School,99,78
24193,37706,Samuel Ray,M,10th,Thomas High School,95,86,Samuel Ray,M,10th,Thomas High School,95,86
24194,37707,Hannah Bishop,F,12th,Thomas High School,70,78,Hannah Bishop,F,12th,Thomas High School,70,78
24195,37708,Scott Bradford,M,9th,Thomas High School,82,71,Scott Bradford,M,9th,Thomas High School,82,71
24196,37709,Kathy King,F,11th,Thomas High School,80,76,Kathy King,F,11th,Thomas High School,80,76
24197,37710,Alexis Cook,F,12th,Thomas High School,86,83,Alexis Cook,F,12th,Thomas High School,86,83
24198,37711,Ronald Adams,M,9th,Thomas High School,81,85,Ronald Adams,M,9th,Thomas High School,81,85
24199,37712,Michael Roy,M,9th,Thomas High School,91,82,Michael Roy,M,9th,Thomas High School,91,82
24200,37713,Thomas Hartman,M,9th,Thomas High School,70,94,Thomas Hartman,M,9th,Thomas High School,70,94
24201,37714,Lauren Carr,F,10th,Thomas High School,97,77,Lauren Carr,F,10th,Thomas High School,97,77
24202,37716,Michael Clark,M,10th,Thomas High School,92,98,Michael Clark,M,10th,Thomas High School,92,98
24203,37717,Calvin Hawkins,M,11th,Thomas High School,85,71,Calvin Hawkins,M,11th,Thomas High School,85,71
24204,37718,Sandra Pineda,F,10th,Thomas High School,94,77,Sandra Pineda,F,10th,Thomas High School,94,77
24205,37719,James Krueger,M,9th,Thomas High School,89,79,James Krueger,M,9th,Thomas High School,89,79
24206,37720,Jessica Hernandez,F,10th,Thomas High School,75,75,Jessica Hernandez,F,10th,Thomas High School,75,75
24207,37722,Christopher Campos,M,10th,Thomas High School,88,72,Christopher Campos,M,10th,Thomas High School,88,72
24208,37723,Justin Sullivan,M,9th,Thomas High School,93,75,Justin Sullivan,M,9th,Thomas High School,93,75
24209,37724,Danielle Sheppard,F,12th,Thomas High School,81,82,Danielle Sheppard,F,12th,Thomas High School,81,82
24210,37725,Micheal Johnson,M,10th,Thomas High School,99,97,Micheal Johnson,M,10th,Thomas High School,99,97
24211,37726,Daniel Campbell,M,9th,Thomas High School,89,98,Daniel Campbell,M,9th,Thomas High School,89,98
24212,37727,Margaret Russell,F,10th,Thomas High School,88,72,Margaret Russell,F,10th,Thomas High School,88,72
24213,37728,James Adams,M,11th,Thomas High School,93,74,James Adams,M,11th,Thomas High School,93,74
24214,37729,Gabriela Anderson,F,9th,Thomas High School,78,97,Gabriela Anderson,F,9th,Thomas High School,78,97
24215,37730,John Bauer,M,10th,Thomas High School,92,87,John Bauer,M,10th,Thomas High School,92,87
24216,37731,Pamela Schaefer,F,9th,Thomas High School,96,88,Pamela Schaefer,F,9th,Thomas High School,96,88
24217,37732,Connor Sutton,M,10th,Thomas High School,85,85,Connor Sutton,M,10th,Thomas High School,85,85
24218,37733,Dan Carrillo,M,9th,Thomas High School,87,86,Dan Carrillo,M,9th,Thomas High School,87,86
24219,37734,Sharon Davis,F,9th,Thomas High School,86,75,Sharon Davis,F,9th,Thomas High School,86,75
24220,37736,Ashley Sullivan,F,9th,Thomas High School,81,86,Ashley Sullivan,F,9th,Thomas High School,81,86
24221,37737,Patricia Yang,F,9th,Thomas High School,81,99,Patricia Yang,F,9th,Thomas High School,81,99
